block,style,default_uid,style_uid,word_index,word,phone_index,phone,default_start,default_end,style_start,style_end,default_duration,style_duration,log_duration_ratio,phone_class,default_relative_db,default_f0,default_asr_3408,default_internal_asr_3408,default_emotion_3408,default_internal_emotion_3408,default_intent_3408_last,default_internal_intent_3408_last,default_speaker_count_3408_last,default_internal_speaker_count_3408_last,default_emotion_3407,default_internal_emotion_3407,default_emotion_3409,default_internal_emotion_3409,style_relative_db,style_f0,style_asr_3408,style_internal_asr_3408,style_emotion_3408,style_internal_emotion_3408,style_intent_3408_last,style_internal_intent_3408_last,style_speaker_count_3408_last,style_internal_speaker_count_3408_last,style_emotion_3407,style_internal_emotion_3407,style_emotion_3409,style_internal_emotion_3409
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,0,S,0.48,0.59,0.5,0.62,0.10999999999999999,0.12,0.0870113769896299,fricative,-14.474701592571817,235.97963175744263,1,0,1,0,1,0,0,0,1,0,1,0,-14.292383728700136,290.9810930385579,1,0,0,0,0,0,0,0,1,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,1,ER1,0.59,0.68,0.62,0.71,0.09000000000000008,0.08999999999999997,-1.221245327087673e-15,vowel,1.4890195918729108,238.8815961855346,1,0,0,0,0,0,1,0,0,0,0,0,3.2457483145723804,299.6865481179822,2,0,0,0,1,0,1,0,1,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,2,K,0.68,0.75,0.71,0.79,0.06999999999999995,0.08000000000000007,0.13353139262452413,stop/affricate,-25.169530396464825,250.08218414571238,0,0,0,0,0,0,0,0,0,0,0,0,-23.076330378567643,329.0850904899907,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,3,AH0,0.75,0.83,0.79,0.84,0.07999999999999996,0.04999999999999993,-0.47000362924573647,vowel,0.7021870118002118,248.13943245922974,2,0,1,0,1,0,1,0,1,0,1,0,1.3306100010823867,301.58748881873754,0,0,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,4,M,0.83,0.89,0.84,0.93,0.06000000000000005,0.09000000000000008,0.4054651081081644,sonorant,-5.282242277527155,221.54140047971248,1,1,0,0,1,1,0,0,1,1,0,0,-3.3901478089896173,242.46878387165913,2,1,0,0,1,1,0,0,1,1,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,5,S,0.89,0.99,0.93,1.02,0.09999999999999998,0.08999999999999997,-0.1053605156578264,fricative,-11.097517217992557,204.86825967270016,0,0,0,0,0,0,0,0,0,0,0,0,-15.548178128946999,287.27318629948695,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,6,T,0.99,1.05,1.02,1.08,0.06000000000000005,0.06000000000000005,0.0,stop/affricate,-17.0337901631087,,1,0,1,1,1,0,1,0,1,0,1,1,-12.425780232162305,230.47581196678115,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,7,AE2,1.05,1.19,1.08,1.21,0.1399999999999999,0.1299999999999999,-0.07410797215372196,vowel,-1.8291828035240703,187.7340705940504,2,1,1,1,1,1,0,0,1,1,1,1,-0.2924793393532502,204.95731190966015,2,1,1,1,1,1,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,8,N,1.19,1.23,1.21,1.25,0.040000000000000036,0.040000000000000036,0.0,sonorant,-6.26724085213003,177.19319351115334,0,0,1,0,1,0,0,0,1,0,1,0,-4.660195531168804,180.29018793053726,0,0,0,0,1,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,9,S,1.23,1.32,1.25,1.34,0.09000000000000008,0.09000000000000008,0.0,fricative,-19.52308871787701,176.07223382528343,1,0,1,0,1,0,0,0,1,0,1,0,-17.32800033755978,170.93548099258584,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,10,IH0,1.32,1.46,1.34,1.45,0.1399999999999999,0.10999999999999988,-0.24116205681688851,vowel,-4.145585858977161,191.707012154412,2,2,1,1,2,1,1,0,1,1,1,1,-1.9947567635532282,195.71667845468704,2,2,1,1,2,1,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,2,circumstances,11,Z,1.46,1.57,1.45,1.57,0.1100000000000001,0.1200000000000001,0.0870113769896297,fricative,-16.838667300656198,205.01537407037264,0,0,0,0,0,0,0,0,0,0,0,0,-17.170652550392777,185.45516533354063,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,3,isn't,0,IH1,1.65,1.73,1.7,1.78,0.08000000000000007,0.08000000000000007,0.0,vowel,-4.9062290363375745,303.57906598075016,2,1,0,0,1,1,0,0,1,1,0,0,-3.2719950789528536,314.43529204983025,2,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,3,isn't,1,Z,1.73,1.81,1.78,1.85,0.08000000000000007,0.07000000000000006,-0.13353139262452263,fricative,-10.647543593872255,329.7967931806004,2,1,2,0,1,0,0,0,2,1,1,0,-13.846289712619601,322.0651649311542,2,0,1,0,2,0,0,0,2,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,3,isn't,2,AH0,1.81,1.85,1.85,1.89,0.040000000000000036,0.039999999999999813,-5.5511151231257985e-15,vowel,-7.547441903000271,406.08368858577137,0,0,0,0,0,0,0,0,0,0,0,0,-3.3735863551725127,431.62814435184885,1,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,3,isn't,3,N,1.85,1.92,1.89,1.97,0.06999999999999984,0.08000000000000007,0.13353139262452587,sonorant,-5.606647427983303,382.8870448626863,2,0,1,0,0,0,0,0,1,0,1,0,-3.6599352760134622,444.0395369117355,1,1,1,1,0,0,0,0,1,1,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,3,isn't,4,T,1.92,1.95,1.97,2.0,0.030000000000000027,0.030000000000000027,0.0,stop/affricate,-19.251573563983946,361.48023620245004,0,0,0,0,0,0,0,0,0,0,0,0,-27.4597960683527,,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,4,this,0,DH,1.95,1.98,2.0,2.03,0.030000000000000027,0.029999999999999805,-7.438494264988577e-15,fricative,-11.413889011854458,,0,0,0,0,0,0,0,0,0,0,0,0,-14.463157462759636,440.94798760293554,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,4,this,1,IH1,1.98,2.06,2.03,2.11,0.08000000000000007,0.08000000000000007,0.0,vowel,-0.7831137490393585,295.68532614919314,2,1,1,0,1,0,1,0,1,0,1,0,1.232427068892796,363.0035717925975,1,1,0,0,0,0,1,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,4,this,2,S,2.06,2.14,2.11,2.2,0.08000000000000007,0.0900000000000003,0.11778303565638583,fricative,-19.676327769656247,256.2594099842233,1,0,1,0,1,0,0,0,0,0,0,0,-16.52427205252739,312.00691250635856,1,0,0,0,1,0,0,0,1,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,5,a,0,AH0,2.14,2.22,2.2,2.27,0.08000000000000007,0.06999999999999984,-0.1335313926245258,vowel,1.4907998707545316,218.6372603602629,2,0,1,0,1,0,1,0,1,0,1,0,-0.685606648671643,217.45312483065246,2,1,1,0,1,0,1,0,1,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,6,little,0,L,2.22,2.42,2.27,2.45,0.19999999999999973,0.18000000000000016,-0.10536051565782406,sonorant,-0.7801840231196737,182.21823119237402,1,0,0,0,0,0,0,0,0,0,0,0,-4.102458703841177,182.34258359148365,2,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,6,little,1,IH1,2.42,2.51,2.45,2.55,0.08999999999999986,0.09999999999999964,0.10536051565782435,vowel,4.436940622113739,182.8817064392554,2,1,2,1,2,0,1,0,2,1,2,1,1.052870135665057,187.65300577979372,1,1,1,1,1,1,1,0,1,1,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,6,little,2,T,2.51,2.54,2.55,2.58,0.03000000000000025,0.03000000000000025,0.0,stop/affricate,-0.5443447795602666,180.02656036399682,1,0,1,0,0,0,0,0,1,0,1,0,-2.5121369177819135,188.9376806856118,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,6,little,3,AH0,2.54,2.62,2.58,2.65,0.08000000000000007,0.06999999999999984,-0.1335313926245258,vowel,3.120673314801263,208.3194605083558,1,0,0,0,1,0,1,0,0,0,0,0,2.284355598082463,223.96273618303164,1,0,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,6,little,4,L,2.62,2.69,2.65,2.72,0.06999999999999984,0.07000000000000028,6.4392935428258874e-15,sonorant,-1.249777666129108,237.71411957489101,1,0,2,0,2,0,0,0,2,0,1,0,0.8893217001079562,263.4094077624404,1,0,1,1,1,0,0,0,1,1,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,0,AH0,2.69,2.79,2.72,2.86,0.10000000000000009,0.13999999999999968,0.3364722366212097,vowel,1.0210880675630807,225.74751886512672,2,2,0,0,0,0,0,0,0,0,0,0,-1.3913697606654865,282.68287511786764,2,2,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,1,N,2.79,2.88,2.86,2.93,0.08999999999999986,0.07000000000000028,-0.2513144282809005,sonorant,-4.058610888809572,225.1256033077252,1,0,0,0,0,0,0,0,0,0,0,0,-2.7688044534054117,282.47244622903395,2,0,2,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,2,AO1,2.88,2.94,2.93,2.99,0.06000000000000005,0.06000000000000005,0.0,vowel,0.44598201643957314,224.85212442005542,1,0,1,0,1,0,1,0,1,0,1,0,-0.13698078791648252,292.5247119625642,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,3,R,2.94,3.02,2.99,3.08,0.08000000000000007,0.08999999999999986,0.11778303565638108,sonorant,1.059507287732262,239.58641510877874,2,0,1,0,1,0,0,0,0,0,0,0,1.9660519035619208,301.21255987117115,2,1,0,0,2,1,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,4,TH,3.02,3.1,3.08,3.14,0.08000000000000007,0.06000000000000005,-0.2876820724517809,fricative,-13.263245029810127,304.0937159665213,0,0,1,0,1,0,0,0,1,0,1,0,-18.96218250342089,294.08216818642944,1,0,1,0,0,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,5,AH0,3.1,3.16,3.14,3.2,0.06000000000000005,0.06000000000000005,0.0,vowel,3.224974289034039,272.22888638820564,2,0,1,0,1,0,1,0,1,0,0,0,3.524397783656248,318.6528016907413,2,0,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,6,D,3.16,3.21,3.2,3.25,0.04999999999999982,0.04999999999999982,0.0,stop/affricate,-14.227424916089484,259.42453939118246,1,0,1,0,1,0,0,0,1,0,1,0,-7.9865888326113454,313.84115037908623,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,7,AA2,3.21,3.39,3.25,3.41,0.18000000000000016,0.16000000000000014,-0.11778303565638351,vowel,4.068196949211416,292.86265160519383,2,1,0,0,1,1,1,0,0,0,0,0,5.502713868383041,325.39100567884987,2,1,0,0,1,0,1,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,8,K,3.39,3.48,3.41,3.5,0.08999999999999986,0.08999999999999986,0.0,stop/affricate,-22.9773762442358,402.11029808293335,1,0,1,0,1,1,0,0,1,0,1,0,-18.365187520067575,406.10285408648497,1,1,1,1,1,0,0,0,2,0,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,happy,ex02_default_00355,ex02_happy_00355,7,unorthodox,9,S,3.48,3.67,3.5,3.69,0.18999999999999995,0.18999999999999995,0.0,fricative,-20.70859900842666,,0,0,1,0,0,0,1,0,1,0,1,0,-19.271076894293586,596.4180773896509,1,0,1,0,0,0,1,0,0,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,0,given,0,G,0.13,0.17,0.12,0.21,0.04000000000000001,0.09,0.8109302162163285,stop/affricate,-9.140859592033925,369.55463747390354,1,0,1,0,1,0,0,0,1,0,1,0,-23.776853863930775,252.25605657887513,1,1,1,1,1,1,0,0,1,1,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,0,given,1,IH1,0.17,0.24,0.21,0.28,0.06999999999999998,0.07000000000000003,8.881784197001248e-16,vowel,1.8887382531306354,377.98751643217525,1,1,0,0,1,0,0,0,0,0,1,0,-0.07905526144483829,236.18697751874737,1,1,0,0,1,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,0,given,2,V,0.24,0.28,0.28,0.33,0.040000000000000036,0.04999999999999999,0.22314355131420868,fricative,-12.377393907591971,404.8146049433419,1,0,1,0,0,0,0,0,1,0,0,0,-8.095222446809093,240.4184311049516,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,0,given,3,IH0,0.28,0.34,0.33,0.39,0.06,0.06,0.0,vowel,4.328774342070467,415.85911451828633,1,0,0,0,1,0,1,0,0,0,0,0,-1.851400217983267,270.92789143271364,2,0,0,0,0,0,1,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,0,given,4,N,0.34,0.39,0.39,0.45,0.04999999999999999,0.06,0.1823215567939548,sonorant,-4.497033626139027,376.97434841627376,1,0,0,0,0,0,0,0,0,0,0,0,-2.7111141370225313,267.5119747900743,1,1,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,1,the,0,DH,0.39,0.43,0.45,0.5,0.03999999999999998,0.04999999999999999,0.2231435513142101,fricative,-3.749321065175564,309.99132397790265,1,0,1,0,1,0,1,0,1,0,1,0,-3.3341794597408865,268.38745458091444,1,0,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,1,the,1,AH0,0.43,0.48,0.5,0.56,0.04999999999999999,0.06000000000000005,0.1823215567939557,vowel,-1.3383427253342632,253.2125226699919,1,0,0,0,0,0,0,0,0,0,0,0,-0.35839424266285275,270.84683860641604,1,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,0,S,0.48,0.59,0.56,0.7,0.10999999999999999,0.1399999999999999,0.24116205681688754,fricative,-14.474701592571817,235.97963175744263,1,0,1,0,1,0,0,0,1,0,1,0,-8.168147508831092,249.65571676052377,1,0,2,0,1,0,0,0,2,0,2,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,1,ER1,0.59,0.68,0.7,0.8,0.09000000000000008,0.10000000000000009,0.10536051565782635,vowel,1.4890195918729108,238.8815961855346,1,0,0,0,0,0,1,0,0,0,0,0,0.20503862571420642,206.30401139954108,1,1,0,0,0,0,1,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,2,K,0.68,0.75,0.8,0.88,0.06999999999999995,0.07999999999999996,0.13353139262452277,stop/affricate,-25.169530396464825,250.08218414571238,0,0,0,0,0,0,0,0,0,0,0,0,-20.204185697767414,195.0077981497641,1,0,0,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,3,AH0,0.75,0.83,0.88,0.95,0.07999999999999996,0.06999999999999995,-0.13353139262452288,vowel,0.7021870118002118,248.13943245922974,2,0,1,0,1,0,1,0,1,0,1,0,0.20531022327008291,238.72060180309032,2,0,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,4,M,0.83,0.89,0.95,1.04,0.06000000000000005,0.09000000000000008,0.4054651081081644,sonorant,-5.282242277527155,221.54140047971248,1,1,0,0,1,1,0,0,1,1,0,0,-4.279452351776545,222.78111174367612,1,1,0,0,1,1,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,5,S,0.89,0.99,1.04,1.13,0.09999999999999998,0.08999999999999986,-0.10536051565782763,fricative,-11.097517217992557,204.86825967270016,0,0,0,0,0,0,0,0,0,0,0,0,-8.973809307466032,,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,6,T,0.99,1.05,1.13,1.21,0.06000000000000005,0.08000000000000007,0.28768207245178085,stop/affricate,-17.0337901631087,,1,0,1,1,1,0,1,0,1,0,1,1,-17.734650789561965,,1,1,1,1,1,1,1,0,1,1,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,7,AE2,1.05,1.19,1.21,1.32,0.1399999999999999,0.1100000000000001,-0.24116205681688654,vowel,-1.8291828035240703,187.7340705940504,2,1,1,1,1,1,0,0,1,1,1,1,0.6631273721625026,194.9622578390568,1,1,0,0,1,1,0,0,0,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,8,N,1.19,1.23,1.32,1.37,0.040000000000000036,0.050000000000000044,0.22314355131420976,sonorant,-6.26724085213003,177.19319351115334,0,0,1,0,1,0,0,0,1,0,1,0,-8.189463253143206,107.08141092349929,1,0,1,0,1,0,0,0,1,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,9,S,1.23,1.32,1.37,1.48,0.09000000000000008,0.10999999999999988,0.20067069546214905,fricative,-19.52308871787701,176.07223382528343,1,0,1,0,1,0,0,0,1,0,1,0,-13.776068346187966,214.76556521719422,1,0,1,0,1,0,0,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,10,IH0,1.32,1.46,1.48,1.61,0.1399999999999999,0.13000000000000012,-0.0741079721537203,vowel,-4.145585858977161,191.707012154412,2,2,1,1,2,1,1,0,1,1,1,1,0.34415405341757965,208.09746705706317,3,2,1,1,2,2,1,0,1,1,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,2,circumstances,11,Z,1.46,1.57,1.61,1.73,0.1100000000000001,0.11999999999999988,0.08701137698962787,fricative,-16.838667300656198,205.01537407037264,0,0,0,0,0,0,0,0,0,0,0,0,-8.96769706395977,532.2658209990841,0,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,4,this,0,DH,1.95,1.98,2.2,2.25,0.030000000000000027,0.04999999999999982,0.5108256237659862,fricative,-11.413889011854458,,0,0,0,0,0,0,0,0,0,0,0,0,-16.348040566781705,275.36696978168317,1,0,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,4,this,1,IH1,1.98,2.06,2.25,2.32,0.08000000000000007,0.06999999999999984,-0.1335313926245258,vowel,-0.7831137490393585,295.68532614919314,2,1,1,0,1,0,1,0,1,0,1,0,-0.6603932592597718,270.6349698399562,1,1,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,4,this,2,S,2.06,2.14,2.32,2.41,0.08000000000000007,0.0900000000000003,0.11778303565638583,fricative,-19.676327769656247,256.2594099842233,1,0,1,0,1,0,0,0,0,0,0,0,-6.91649374181304,252.34332908908937,2,0,2,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,5,a,0,AH0,2.14,2.22,2.41,2.47,0.08000000000000007,0.06000000000000005,-0.2876820724517809,vowel,1.4907998707545316,218.6372603602629,2,0,1,0,1,0,1,0,1,0,1,0,4.276949723575536,250.34111910767848,1,0,0,0,0,0,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,6,little,0,L,2.22,2.42,2.47,2.65,0.19999999999999973,0.17999999999999972,-0.10536051565782652,sonorant,-0.7801840231196737,182.21823119237402,1,0,0,0,0,0,0,0,0,0,0,0,-2.534047420919436,211.58681533336676,2,1,1,0,1,0,1,0,1,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,6,little,1,IH1,2.42,2.51,2.65,2.71,0.08999999999999986,0.06000000000000005,-0.40546510810816194,vowel,4.436940622113739,182.8817064392554,2,1,2,1,2,0,1,0,2,1,2,1,1.945122964536422,211.84629287309178,1,0,1,0,0,0,0,0,0,0,1,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,6,little,2,T,2.51,2.54,2.71,2.74,0.03000000000000025,0.03000000000000025,0.0,stop/affricate,-0.5443447795602666,180.02656036399682,1,0,1,0,0,0,0,0,1,0,1,0,-6.555749988717494,216.87576766108117,0,0,0,0,1,0,0,0,1,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,6,little,3,AH0,2.54,2.62,2.74,2.79,0.08000000000000007,0.04999999999999982,-0.47000362924574,vowel,3.120673314801263,208.3194605083558,1,0,0,0,1,0,1,0,0,0,0,0,2.532164325112119,221.41078031727437,1,0,1,0,0,0,1,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,6,little,4,L,2.62,2.69,2.79,2.91,0.06999999999999984,0.1200000000000001,0.5389965007326902,sonorant,-1.249777666129108,237.71411957489101,1,0,2,0,2,0,0,0,2,0,1,0,0.9666616203225015,236.31346059757206,1,1,0,0,1,0,0,0,1,0,1,1
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,7,unorthodox,0,AH0,2.69,2.79,2.91,3.03,0.10000000000000009,0.11999999999999966,0.1823215567939509,vowel,1.0210880675630807,225.74751886512672,2,2,0,0,0,0,0,0,0,0,0,0,-0.008581278858663732,240.94106886723839,2,2,0,0,1,1,0,0,0,0,0,0
ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,sad,ex02_default_00355,ex02_sad_00355,7,unorthodox,1,N,2.79,2.88,3.03,3.12,0.08999999999999986,0.0900000000000003,4.884981308350677e-15,sonorant,-4.058610888809572,225.1256033077252,1,0,0,0,0,0,0,0,0,0,0,0,-3.310760000929063,227.8563929159872,1,0,0,0,0,0,0,0,0,0,0,0
